Pair,Subject,Condition(individual-pre/hidden/visible/individual-post),Block,Trial,StimulusType,TargetSize(small/large),TargetPosition(center/margin),ObstaclePresence(absent/present),Error(yes/no),TT,AUC,Asynchrony
14,28,2,3,16,221,2,2,1,0,0.57245,169.83,0.18069
14,28,2,4,1,220,2,2,0,0,0.63222,81.214,0.081382
14,28,2,4,2,111,1,1,1,0,0.89352,133.04,0.019867
14,28,2,4,3,221,2,2,1,0,0.57264,169.29,0.17025
14,28,2,4,4,120,1,2,0,0,0.47168,7.3816,0.23092
14,28,2,4,5,110,1,1,0,0,0.53173,21.308,0.0097408
14,28,2,4,6,111,1,1,1,0,0.80286,123.17,0.16026
14,28,2,4,7,121,1,2,1,0,0.59246,182.08,0.0098417
14,28,2,4,8,221,2,2,1,0,0.61231,126.42,0.090186
14,28,2,4,9,210,2,1,0,0,0.71264,31.299,0.069971
14,28,2,4,10,110,1,1,0,0,0.46179,14.346,0.13055
14,28,2,4,11,120,1,2,0,0,0.37182,5.889,0.17031
14,28,2,4,12,121,1,2,1,0,0.89336,170.24,0.020143
14,28,2,4,13,210,2,1,0,0,0.46182,22.855,0.37119
14,28,2,4,14,211,2,1,1,0,0.95394,195.35,0.20119
14,28,2,4,15,211,2,1,1,0,0.98413,205.06,0.060476
14,28,2,4,16,220,2,2,0,0,0.41157,8.842,0.1406
14,28,2,5,1,211,2,1,1,0,0.84336,193.8,0.03996
14,28,2,5,2,111,1,1,1,0,0.65265,209.03,0.093198
14,28,2,5,3,121,1,2,1,0,0.5223,171.38,0.24052
14,28,2,5,4,221,2,2,1,0,0.55242,148.9,0.070197
14,28,2,5,5,110,1,1,0,0,0.56203,6.1772,0.14146
14,28,2,5,6,211,2,1,1,0,0.71297,188.9,0.27087
14,28,2,5,7,121,1,2,1,0,0.60267,154.24,0.069864
14,28,2,5,8,120,1,2,0,0,0.4316,8.5071,0.14055
14,28,2,5,9,210,2,1,0,0,0.77287,57.524,0.15035
14,28,2,5,10,221,2,2,1,0,0.63269,263.13,0.070118
14,28,2,5,11,220,2,2,0,0,0.44194,24.072,0.19063
14,28,2,5,12,120,1,2,0,0,0.39167,16.558,0.19066
14,28,2,5,13,110,1,1,0,0,0.43179,4.2225,0.14051
14,28,2,5,14,210,2,1,0,0,0.45235,7.8983,0.30051
14,28,2,5,15,220,2,2,0,0,0.50196,16.396,0.14049
14,28,2,5,16,111,1,1,1,0,0.68254,172.62,0.060193
14,28,2,6,1,111,1,1,1,0,0.72263,131.66,0.080722
14,28,2,6,2,221,2,2,1,0,0.51224,173.12,0.23047
14,28,2,6,3,110,1,1,0,0,0.44175,15.915,0.10021
14,28,2,6,4,220,2,2,0,0,0.5421,8.6913,0.050149
14,28,2,6,5,210,2,1,0,0,0.72242,47.274,0.089837
14,28,2,6,6,210,2,1,0,0,0.54205,6.8455,0.12051
14,28,2,6,7,211,2,1,1,0,0.61238,190.93,0.060237
14,28,2,6,8,120,1,2,0,0,0.38151,26.428,0.090566
14,28,2,6,9,220,2,2,0,0,0.63205,7.4486,0.030453
14,28,2,6,10,121,1,2,1,0,0.58219,143.11,0.060188
14,28,2,6,11,111,1,1,1,0,0.6624,112.47,0.10016
14,28,2,6,12,110,1,1,0,0,0.45202,51.881,0.090081
14,28,2,6,13,121,1,2,1,0,0.61221,139.98,0.020072
14,28,2,6,14,120,1,2,0,0,0.39153,11.299,0.14047
14,28,2,6,15,211,2,1,1,0,0.68246,148.03,0.050312
14,28,2,6,16,221,2,2,1,0,0.56242,184.09,0.12043
14,28,3,1,1,120,1,2,0,0,1.1564,10.947,0.12328
14,28,3,1,2,221,2,2,1,0,1.004,154.74,0.029985
14,28,3,1,3,211,2,1,1,0,1.1548,204.63,0.101
14,28,3,1,4,111,1,1,1,0,1.4359,182.35,0.14067
14,28,3,1,5,121,1,2,1,0,0.94375,181.42,0.080496
14,28,3,1,6,211,2,1,1,0,1.1143,212.36,0.020374
14,28,3,1,7,111,1,1,1,1,1.606,0,0.72231
14,28,3,1,8,121,1,2,1,0,1.3651,187.5,0.20094
14,28,3,1,9,110,1,1,0,0,1.0245,14.965,0.050393
14,28,3,1,10,110,1,1,0,0,0.98375,17.373,0.10033
14,28,3,1,11,210,2,1,0,0,1.064,37.344,0.040386
14,28,3,1,12,221,2,2,1,0,0.9939,184.42,0.1606
14,28,3,1,13,220,2,2,0,0,0.98391,45.058,0.049988
14,28,3,1,14,210,2,1,0,0,1.0439,24.2,0.11023
14,28,3,1,15,220,2,2,0,0,0.97363,14.084,0.10037
14,28,3,1,16,120,1,2,0,0,1.1351,4.8397,0.091504
14,28,3,2,1,211,2,1,1,1,1.6057,0,0.00018949
14,28,3,2,2,111,1,1,1,0,1.3452,168.17,0.21134
14,28,3,2,3,121,1,2,1,0,1.1244,153.2,0.070798
14,28,3,2,4,111,1,1,1,0,1.185,165.59,0.10966
14,28,3,2,5,121,1,2,1,0,1.0039,150.3,0.060583
14,28,3,2,6,120,1,2,0,0,0.78305,5.6224,0.080357
14,28,3,2,7,221,2,2,1,0,1.1944,170.92,0.1202
14,28,3,2,8,110,1,1,0,0,0.99325,10.069,0.040852
14,28,3,2,9,211,2,1,1,0,1.2547,219.4,0.0501
14,28,3,2,10,210,2,1,0,0,1.0748,32.406,0.16159
14,28,3,2,11,120,1,2,0,0,0.82296,17.873,0.00012768
14,28,3,2,12,221,2,2,1,0,1.0742,164,0.050239
14,28,3,2,13,220,2,2,0,0,0.77292,9.2926,0.18076
14,28,3,2,14,220,2,2,0,0,1.4748,15.091,0.51122
14,28,3,2,15,110,1,1,0,0,0.97335,6.5657,0.18027
14,28,3,2,16,210,2,1,0,0,0.97411,7.6314,0.019186
14,28,3,3,1,120,1,2,0,0,1.4652,5.6527,0.12986
14,28,3,3,2,220,2,2,0,0,0.97368,21.065,0.040125
14,28,3,3,3,110,1,1,0,0,0.82324,6.4137,0.040312
14,28,3,3,4,210,2,1,0,0,1.1145,23.672,0.060706
14,28,3,3,5,111,1,1,1,0,1.2651,141,0.061269
14,28,3,3,6,211,2,1,1,0,1.0744,186.59,0.080102
14,28,3,3,7,221,2,2,1,0,1.2651,171.15,0.17103
14,28,3,3,8,210,2,1,0,0,1.044,11.081,0.0096813
14,28,3,3,9,121,1,2,1,0,1.1646,151.35,0.020421
14,28,3,3,10,121,1,2,1,0,1.0541,164.93,0.039993
14,28,3,3,11,120,1,2,0,0,0.72266,19.04,0.14072
14,28,3,3,12,211,2,1,1,0,1.2446,195.13,0.08037
14,28,3,3,13,110,1,1,0,0,0.80314,19.701,0.10062
14,28,3,3,14,220,2,2,0,0,0.80304,6.7225,0.14043
14,28,3,3,15,221,2,2,1,0,0.99362,205.7,0.040083
14,28,3,3,16,111,1,1,1,0,1.2143,199.27,0.060283
14,28,3,4,1,110,1,1,0,1,1.6065,0,0.11164
14,28,3,4,2,120,1,2,0,0,0.67248,13.034,0.060152
14,28,3,4,3,211,2,1,1,0,1.0039,130.02,0.03368
14,28,3,4,4,210,2,1,0,0,0.87373,22.191,0.040075
14,28,3,4,5,221,2,2,1,0,1.1246,194.12,0.2209
14,28,3,4,6,221,2,2,1,0,0.95361,128.24,0.22059
14,28,3,4,7,121,1,2,1,0,0.90325,159.64,0.02052
14,28,3,4,8,120,1,2,0,0,0.67258,5.0727,0.010034
14,28,3,4,9,220,2,2,0,0,0.71278,22.755,0.090307
14,28,3,4,10,111,1,1,1,0,1.0643,150.41,0.060364
14,28,3,4,11,210,2,1,0,0,0.79298,34.235,0.020266
14,28,3,4,12,211,2,1,1,0,0.96366,149.15,0.029797
14,28,3,4,13,121,1,2,1,0,0.72304,142,0.12076
14,28,3,4,14,220,2,2,0,0,0.6528,14.749,0.18995
14,28,3,4,15,111,1,1,1,0,0.95358,145.51,0.040016
14,28,3,4,16,110,1,1,0,0,0.90343,19.803,0.14067
14,28,3,5,1,220,2,2,0,0,1.0134,15.986,0.070494
14,28,3,5,2,121,1,2,1,0,0.83317,127.44,0.080207
14,28,3,5,3,110,1,1,0,0,0.84349,2.3659,0.090687
14,28,3,5,4,211,2,1,1,0,1.415,178.94,0.57175
14,28,3,5,5,210,2,1,0,0,1.0334,16.724,0.099942
14,28,3,5,6,120,1,2,0,0,0.61213,51.462,0.26105
14,28,3,5,7,211,2,1,1,0,0.97376,176.5,0.040441
14,28,3,5,8,210,2,1,0,0,0.82317,75.051,0.020056
14,28,3,5,9,220,2,2,0,0,0.74291,21.556,0.090207
14,28,3,5,10,111,1,1,1,0,1.0841,168.02,0.18085
14,28,3,5,11,221,2,2,1,0,0.99356,212.13,0.050278
14,28,3,5,12,121,1,2,1,0,0.83311,177.43,0.090284
14,28,3,5,13,120,1,2,0,0,0.61232,18.902,0.060433
14,28,3,5,14,221,2,2,1,0,0.8833,211,0.050102
14,28,3,5,15,111,1,1,1,0,0.83351,170.51,2.9295e-05
14,28,3,5,16,110,1,1,0,0,0.75294,12.193,0.0096833
14,28,3,6,1,220,2,2,0,0,0.87295,20.053,0.060638
14,28,3,6,2,110,1,1,0,0,0.71286,9.9356,0.1503
14,28,3,6,3,110,1,1,0,0,0.78323,24.14,0.12027
14,28,3,6,4,210,2,1,0,0,0.88346,24.431,0.21084
14,28,3,6,5,220,2,2,0,0,0.61225,21.159,0.1204
14,28,3,6,6,211,2,1,1,0,0.96382,217.18,0.050082
14,28,3,6,7,120,1,2,0,0,0.73287,5.8239,0.090457
14,28,3,6,8,221,2,2,1,0,0.77297,185.25,0.10066
14,28,3,6,9,121,1,2,1,0,0.72272,115.77,0.14049
14,28,3,6,10,211,2,1,1,0,1.0038,208.25,0.21079
14,28,3,6,11,210,2,1,0,0,0.73313,35.295,0.14016
14,28,3,6,12,111,1,1,1,0,1.2246,155.18,0.17089
14,28,3,6,13,111,1,1,1,0,0.89341,145.07,0.050267
14,28,3,6,14,120,1,2,0,0,0.67257,16.732,0.090256
14,28,3,6,15,221,2,2,1,1,0.86621,0,0.027273
14,28,3,6,16,121,1,2,1,0,0.81317,174.63,0.1403
14,28,4,1,1,120,1,2,0,0,0.47234,4.7529,-1
14,28,4,1,2,221,2,2,1,0,0.59239,196.85,-1
14,28,4,1,3,211,2,1,1,0,0.71255,244.83,-1
14,28,4,1,4,111,1,1,1,0,0.70294,112.6,-1
14,28,4,1,5,121,1,2,1,0,0.52203,154.75,-1
14,28,4,1,6,211,2,1,1,0,0.69247,166.4,-1
14,28,4,1,7,111,1,1,1,0,0.77273,129.49,-1
14,28,4,1,8,121,1,2,1,0,0.67297,189.41,-1
14,28,4,1,9,110,1,1,0,0,0.48184,12.341,-1
14,28,4,1,10,110,1,1,0,0,0.41161,13.433,-1
14,28,4,1,11,210,2,1,0,0,0.54197,6.1372,-1
14,28,4,1,12,221,2,2,1,0,0.56211,129.15,-1
14,28,4,1,13,220,2,2,0,0,0.38153,14.135,-1
14,28,4,1,14,210,2,1,0,0,0.48177,32.911,-1
14,28,4,1,15,220,2,2,0,0,0.56208,31.989,-1
14,28,4,1,16,120,1,2,0,0,0.36136,8.4202,-1
14,28,4,2,1,211,2,1,1,0,1.0138,181.3,-1
14,28,4,2,2,111,1,1,1,0,0.49194,172.24,-1
14,28,4,2,3,121,1,2,1,0,0.47185,134.41,-1
14,28,4,2,4,111,1,1,1,0,1.2745,152.82,-1
14,28,4,2,5,121,1,2,1,0,0.45197,195.78,-1
14,28,4,2,6,120,1,2,0,0,0.39167,11.352,-1
14,28,4,2,7,221,2,2,1,0,0.57228,184.96,-1
14,28,4,2,8,110,1,1,0,0,0.38155,5.4237,-1
14,28,4,2,9,211,2,1,1,0,0.69254,167.89,-1
14,28,4,2,10,210,2,1,0,0,0.55212,77.983,-1
14,28,4,2,11,120,1,2,0,0,0.38128,13.991,-1
14,28,4,2,12,221,2,2,1,0,0.66261,173.16,-1
14,28,4,2,13,220,2,2,0,0,0.35123,25.576,-1
14,28,4,2,14,220,2,2,0,0,0.43161,56.39,-1
14,28,4,2,15,110,1,1,0,0,0.89316,12.041,-1
14,28,4,2,16,210,2,1,0,0,0.44184,51.885,-1
14,28,4,3,1,120,1,2,0,0,0.57191,5.5376,-1
14,28,4,3,2,220,2,2,0,0,0.41152,10.616,-1
14,28,4,3,3,110,1,1,0,0,0.40138,7.0387,-1
14,28,4,3,4,210,2,1,0,0,0.43161,36.347,-1
14,28,4,3,5,111,1,1,1,0,0.70382,202.52,-1
14,28,4,3,6,211,2,1,1,0,0.61217,130.43,-1
14,28,4,3,7,221,2,2,1,0,0.54201,190.84,-1
14,28,4,3,8,210,2,1,0,0,0.47203,7.667,-1
14,28,4,3,9,121,1,2,1,0,0.62212,145.59,-1
14,28,4,3,10,121,1,2,1,1,0.63535,0,-1
14,28,4,3,11,120,1,2,0,0,0.38146,13.47,-1
14,28,4,3,12,211,2,1,1,0,0.57204,151.12,-1
14,28,4,3,13,110,1,1,0,0,0.4015,2.7213,-1
14,28,4,3,14,220,2,2,0,0,0.42141,39.092,-1
14,28,4,3,15,221,2,2,1,0,0.62196,182.09,-1
14,28,4,3,16,111,1,1,1,0,0.82302,163.8,-1
14,28,4,4,1,110,1,1,0,0,0.47181,20.912,-1
14,28,4,4,2,120,1,2,0,0,0.3313,21.758,-1
14,28,4,4,3,211,2,1,1,0,0.58211,151.01,-1
14,28,4,4,4,210,2,1,0,0,0.43166,76.359,-1
14,28,4,4,5,221,2,2,1,0,0.57193,211.37,-1
14,28,4,4,6,221,2,2,1,1,0.65212,0,-1
14,28,4,4,7,121,1,2,1,0,0.4918,178.42,-1
14,28,4,4,8,120,1,2,0,0,0.42148,8.3189,-1
14,28,4,4,9,220,2,2,0,0,0.39121,5.9905,-1
14,28,4,4,10,111,1,1,1,0,0.63225,190.19,-1
14,28,4,4,11,210,2,1,0,0,0.3713,7.4049,-1
14,28,4,4,12,211,2,1,1,0,0.59217,203.23,-1
14,28,4,4,13,121,1,2,1,0,0.42166,149.55,-1
14,28,4,4,14,220,2,2,0,0,0.34126,24.953,-1
14,28,4,4,15,111,1,1,1,0,0.5018,172.19,-1
14,28,4,4,16,110,1,1,0,0,1.3048,14.33,-1
14,28,4,5,1,220,2,2,0,0,0.44169,44.718,-1
14,28,4,5,2,121,1,2,1,0,0.55177,183.25,-1
14,28,4,5,3,110,1,1,0,0,0.31115,7.1695,-1
14,28,4,5,4,211,2,1,1,1,0.65221,0,-1
14,28,4,5,5,210,2,1,0,0,0.42139,21.578,-1
14,28,4,5,6,120,1,2,0,0,0.37118,11.048,-1
14,28,4,5,7,211,2,1,1,0,0.58227,209.87,-1
14,28,4,5,8,210,2,1,0,0,0.40138,11.394,-1
14,28,4,5,9,220,2,2,0,0,0.32123,7.1161,-1
14,28,4,5,10,111,1,1,1,0,0.62277,166.24,-1
14,28,4,5,11,221,2,2,1,0,0.58203,220.8,-1
14,28,4,5,12,121,1,2,1,0,0.522,124.67,-1
14,28,4,5,13,120,1,2,0,0,0.3413,35.989,-1
14,28,4,5,14,221,2,2,1,0,0.67328,172.63,-1
14,28,4,5,15,111,1,1,1,0,0.5832,239.5,-1
14,28,4,5,16,110,1,1,0,0,0.42141,25.655,-1
14,28,4,6,1,220,2,2,0,0,1.0332,13.751,-1
14,28,4,6,2,110,1,1,0,0,0.30115,27.566,-1
14,28,4,6,3,110,1,1,0,0,0.78306,0.23758,-1
14,28,4,6,4,210,2,1,0,0,0.39124,33.704,-1
14,28,4,6,5,220,2,2,0,0,0.35108,12.438,-1
14,28,4,6,6,211,2,1,1,0,0.60215,210.18,-1
14,28,4,6,7,120,1,2,0,0,0.45135,6.248,-1
14,28,4,6,8,221,2,2,1,0,0.47203,185.6,-1
14,28,4,6,9,121,1,2,1,0,0.43215,174.85,-1
14,28,4,6,10,211,2,1,1,0,1.5253,145.12,-1
14,28,4,6,11,210,2,1,0,0,0.36123,44.661,-1
14,28,4,6,12,111,1,1,1,0,0.80265,239.11,-1
14,28,4,6,13,111,1,1,1,0,0.54227,134.05,-1
14,28,4,6,14,120,1,2,0,0,0.38143,50.845,-1
14,28,4,6,15,221,2,2,1,0,0.65218,143.54,-1
14,28,4,6,16,121,1,2,1,0,0.5529,161.92,-1
15,29,1,1,1,210,2,1,0,0,1.0442,38.894,-1
15,29,1,1,2,120,1,2,0,0,1.0231,35.227,-1
15,29,1,1,3,211,2,1,1,0,1.2347,125.7,-1
15,29,1,1,4,111,1,1,1,0,1.0535,152.74,-1
15,29,1,1,5,121,1,2,1,0,0.92364,193.05,-1
15,29,1,1,6,220,2,2,0,0,0.80255,39.349,-1
15,29,1,1,7,110,1,1,0,0,0.74219,54.653,-1
15,29,1,1,8,211,2,1,1,0,1.475,187.51,-1
15,29,1,1,9,221,2,2,1,0,1.3355,268.82,-1
15,29,1,1,10,121,1,2,1,0,1.1234,192.17,-1
15,29,1,1,11,120,1,2,0,0,0.59167,35.248,-1
15,29,1,1,12,221,2,2,1,0,0.95326,272.78,-1
15,29,1,1,13,111,1,1,1,0,0.87275,197.79,-1
15,29,1,1,14,220,2,2,0,0,0.89459,37.485,-1
15,29,1,1,15,110,1,1,0,0,0.74191,31.027,-1
15,29,1,1,16,210,2,1,0,1,1.147,0,-1
15,29,1,2,1,120,1,2,0,0,0.50154,41.282,-1
15,29,1,2,2,210,2,1,0,0,0.95271,78.858,-1
15,29,1,2,3,120,1,2,0,0,0.61172,6.4446,-1
15,29,1,2,4,221,2,2,1,0,0.77234,174.98,-1
15,29,1,2,5,220,2,2,0,0,0.7728,58.917,-1
15,29,1,2,6,121,1,2,1,0,0.76551,197.26,-1
15,29,1,2,7,210,2,1,0,0,0.76241,35.178,-1
15,29,1,2,8,221,2,2,1,0,0.82272,238.01,-1
15,29,1,2,9,211,2,1,1,0,1.0535,279.22,-1
15,29,1,2,10,111,1,1,1,0,0.88346,226.66,-1
15,29,1,2,11,121,1,2,1,1,1.3047,0,-1
15,29,1,2,12,211,2,1,1,0,1.1739,292.09,-1
15,29,1,2,13,110,1,1,0,0,0.9127,23.476,-1
15,29,1,2,14,220,2,2,0,0,0.75211,27.531,-1
15,29,1,2,15,111,1,1,1,0,1.2238,191.39,-1
15,29,1,2,16,110,1,1,0,0,0.64189,38.265,-1
15,29,1,3,1,110,1,1,0,0,1.3032,6.3079,-1
15,29,1,3,2,221,2,2,1,0,1.1938,189.68,-1
15,29,1,3,3,221,2,2,1,0,0.83266,152.99,-1
15,29,1,3,4,210,2,1,0,0,0.8827,27.542,-1
15,29,1,3,5,110,1,1,0,0,0.64197,2.2778,-1
15,29,1,3,6,111,1,1,1,0,1.3139,205.47,-1
15,29,1,3,7,121,1,2,1,1,1.605,0,-1
15,29,1,3,8,220,2,2,0,0,0.67205,49.877,-1
15,29,1,3,9,120,1,2,0,0,0.47154,21.69,-1
15,29,1,3,10,220,2,2,0,0,0.66231,31.06,-1
15,29,1,3,11,211,2,1,1,0,0.76251,139.88,-1
15,29,1,3,12,121,1,2,1,0,0.84312,186.35,-1
15,29,1,3,13,120,1,2,0,0,0.45178,24.59,-1
15,29,1,3,14,211,2,1,1,0,1.1436,136.07,-1
15,29,1,3,15,210,2,1,0,0,0.71239,50.846,-1
15,29,1,3,16,111,1,1,1,0,1.0736,171.12,-1
15,29,1,4,1,111,1,1,1,0,1.2438,142.56,-1
15,29,1,4,2,220,2,2,0,0,0.63242,33.289,-1
15,29,1,4,3,210,2,1,0,0,0.61218,43.878,-1
15,29,1,4,4,210,2,1,0,0,0.65244,7.8334,-1
15,29,1,4,5,220,2,2,0,0,0.77289,51.936,-1
15,29,1,4,6,110,1,1,0,0,0.70302,29.893,-1
15,29,1,4,7,110,1,1,0,0,0.62217,31.288,-1
15,29,1,4,8,121,1,2,1,0,0.75275,161.12,-1
15,29,1,4,9,221,2,2,1,0,0.63244,153.38,-1
15,29,1,4,10,211,2,1,1,0,1.1643,213.63,-1
15,29,1,4,11,211,2,1,1,0,1.0932,261.86,-1
15,29,1,4,12,120,1,2,0,0,0.65213,10.988,-1
15,29,1,4,13,221,2,2,1,1,1.6042,0,-1
15,29,1,4,14,121,1,2,1,0,0.99346,181.28,-1
15,29,1,4,15,120,1,2,0,0,0.64177,25.653,-1
15,29,1,4,16,111,1,1,1,0,0.98359,196.08,-1
15,29,1,5,1,211,2,1,1,0,1.1138,170.09,-1
15,29,1,5,2,221,2,2,1,1,1.1433,0,-1
15,29,1,5,3,110,1,1,0,0,0.80291,21.08,-1
15,29,1,5,4,220,2,2,0,0,0.66225,5.5309,-1
15,29,1,5,5,110,1,1,0,0,0.61214,31.355,-1
15,29,1,5,6,210,2,1,0,0,0.52196,16.397,-1
15,29,1,5,7,210,2,1,0,0,0.73483,49.885,-1
15,29,1,5,8,121,1,2,1,0,0.79291,161.07,-1
15,29,1,5,9,120,1,2,0,0,0.48174,12.888,-1
15,29,1,5,10,220,2,2,0,0,0.72219,43.006,-1
15,29,1,5,11,221,2,2,1,0,0.75265,190.89,-1
15,29,1,5,12,121,1,2,1,0,0.72241,171.01,-1
15,29,1,5,13,111,1,1,1,0,0.79279,191.27,-1
15,29,1,5,14,120,1,2,0,0,0.642,7.8716,-1
15,29,1,5,15,111,1,1,1,0,1.0635,174.5,-1
15,29,1,5,16,211,2,1,1,0,0.89274,178.48,-1
15,29,1,6,1,221,2,2,1,0,1.1331,212.69,-1
15,29,1,6,2,210,2,1,0,0,0.67239,20.537,-1
15,29,1,6,3,211,2,1,1,0,0.5922,170.61,-1
15,29,1,6,4,120,1,2,0,0,0.55177,5.6918,-1
15,29,1,6,5,210,2,1,0,0,0.86299,21.908,-1
15,29,1,6,6,220,2,2,0,0,0.59195,20.794,-1
15,29,1,6,7,111,1,1,1,0,0.95292,218.22,-1
15,29,1,6,8,120,1,2,0,0,0.49172,14.537,-1
15,29,1,6,9,221,2,2,1,0,0.69213,176.42,-1
15,29,1,6,10,110,1,1,0,0,0.57169,10.88,-1
15,29,1,6,11,121,1,2,1,0,1.2935,156.19,-1
15,29,1,6,12,110,1,1,0,0,0.63183,1.6931,-1
15,29,1,6,13,111,1,1,1,0,1.1334,109.67,-1
15,29,1,6,14,220,2,2,0,0,0.71219,53.351,-1
15,29,1,6,15,211,2,1,1,1,0.7124,0,-1
15,29,1,6,16,121,1,2,1,0,0.88276,227.08,-1
15,29,2,1,1,120,1,2,0,1,1.6066,0,7.9786e-06
15,29,2,1,2,221,2,2,1,0,1.0243,203.46,0.010217
15,29,2,1,3,211,2,1,1,0,0.97431,187.04,0.029695
15,29,2,1,4,111,1,1,1,0,0.78334,209.66,0.05023
15,29,2,1,5,121,1,2,1,0,0.71258,172.01,0.00019506
15,29,2,1,6,211,2,1,1,0,1.0637,214.6,0.10895
15,29,2,1,7,111,1,1,1,0,0.76281,179.03,0.036686
15,29,2,1,8,121,1,2,1,0,0.86284,152.42,0.1004
15,29,2,1,9,110,1,1,0,0,0.60231,27.065,0.24064
15,29,2,1,10,110,1,1,0,0,0.61247,16.984,0.02025
15,29,2,1,11,210,2,1,0,0,0.68257,16.797,0.090185
15,29,2,1,12,221,2,2,1,0,0.7327,230.53,0.02088
15,29,2,1,13,220,2,2,0,0,0.66235,40.35,0.039925
15,29,2,1,14,210,2,1,0,0,0.87353,44.214,0.14049
15,29,2,1,15,220,2,2,0,0,0.62219,21.918,0.090859
15,29,2,1,16,120,1,2,0,0,0.67211,11.775,0.13
15,29,2,2,1,211,2,1,1,0,1.2241,236.51,0.29118
15,29,2,2,2,111,1,1,1,0,0.65277,207.3,0.16028
15,29,2,2,3,121,1,2,1,0,0.61265,254.69,0.14019
15,29,2,2,4,111,1,1,1,0,0.803,163.48,0.059953
15,29,2,2,5,121,1,2,1,0,0.63286,263.65,0.13048
15,29,2,2,6,120,1,2,0,0,0.4917,16.53,0.12048
15,29,2,2,7,221,2,2,1,0,0.81313,224.08,0.080439
15,29,2,2,8,110,1,1,0,0,0.58242,2.3403,0.060055
15,29,2,2,9,211,2,1,1,0,0.98332,222.85,0.16028
15,29,2,2,10,210,2,1,0,0,0.50196,27.882,0.25088
15,29,2,2,11,120,1,2,0,0,0.53176,31.034,0.10057
15,29,2,2,12,221,2,2,1,0,0.7329,157.29,0.040052
15,29,2,2,13,220,2,2,0,0,0.51224,62.931,0.15018
15,29,2,2,14,220,2,2,0,0,0.86227,39.301,0.24989
15,29,2,2,15,110,1,1,0,0,0.77234,38.116,0.14966
15,29,2,2,16,210,2,1,0,0,0.72251,23.508,0.11023
15,29,2,3,1,120,1,2,0,0,0.7726,12.308,0.060386
15,29,2,3,2,220,2,2,0,0,0.41163,27.999,0.261
15,29,2,3,3,110,1,1,0,0,0.41172,12.54,0.18068
15,29,2,3,4,210,2,1,0,0,0.59401,15.786,0.011549
15,29,2,3,5,111,1,1,1,0,0.74269,199.34,0.00019009
15,29,2,3,6,211,2,1,1,0,0.95313,196.7,0.18023
15,29,2,3,7,221,2,2,1,0,0.57231,165.82,0.21093
15,29,2,3,8,210,2,1,0,0,0.65226,42.319,0.31106
15,29,2,3,9,121,1,2,1,0,0.7926,232.18,0.01051
15,29,2,3,10,121,1,2,1,0,0.60226,239.93,0.18114
15,29,2,3,11,120,1,2,0,0,0.44181,16.751,0.20042
15,29,2,3,12,211,2,1,1,0,0.71282,197.99,0.25057
15,29,2,3,13,110,1,1,0,0,0.44171,6.9552,0.13063
15,29,2,3,14,220,2,2,0,0,0.75252,27.41,0.18053
15,29,2,3,15,221,2,2,1,0,0.80276,246.84,0.029563
15,29,2,3,16,111,1,1,1,0,0.80324,271.47,0.020857
15,29,2,4,1,110,1,1,0,0,0.96283,22.393,0.060657
15,29,2,4,2,120,1,2,0,0,0.48195,8.178,0.060217
15,29,2,4,3,211,2,1,1,0,0.88281,208.57,0.059768
15,29,2,4,4,210,2,1,0,0,0.61231,24.347,0.050248
15,29,2,4,5,221,2,2,1,0,0.71263,188.83,0.1605
15,29,2,4,6,221,2,2,1,0,0.82264,249.03,0.089117
15,29,2,4,7,121,1,2,1,0,0.92279,229.99,0.009967
15,29,2,4,8,120,1,2,0,0,0.58173,9.7592,0.058401
15,29,2,4,9,220,2,2,0,0,0.47159,52.335,0.17102
15,29,2,4,10,111,1,1,1,0,0.77236,196.21,0.049354
15,29,2,4,11,210,2,1,0,0,0.65211,29.651,0.020488
15,29,2,4,12,211,2,1,1,0,1.1433,168.79,0.0011704
15,29,2,4,13,121,1,2,1,0,0.78256,176.58,0.14033
15,29,2,4,14,220,2,2,0,0,0.70212,7.9444,0.10988
15,29,2,4,15,111,1,1,1,0,0.76277,193.84,6.5653e-05
15,29,2,4,16,110,1,1,0,0,0.48162,9.8641,0.090634
15,29,2,5,1,220,2,2,0,0,1.4441,44.544,0.80191
15,29,2,5,2,121,1,2,1,0,0.6622,260.5,0.33119
15,29,2,5,3,110,1,1,0,0,0.5821,15.347,0.040314
15,29,2,5,4,211,2,1,1,0,0.6624,210.3,0.17078
15,29,2,5,5,210,2,1,0,0,0.73275,56.28,0.11056
15,29,2,5,6,120,1,2,0,0,0.66216,17.82,0.069819
15,29,2,5,7,211,2,1,1,0,0.73249,187.81,0.33161
15,29,2,5,8,210,2,1,0,0,0.64208,64.069,0.020766
15,29,2,5,9,220,2,2,0,0,0.532,25.243,0.010173
15,29,2,5,10,111,1,1,1,0,0.74252,218.18,0.03025
15,29,2,5,11,221,2,2,1,0,0.69247,263.6,0.060798
15,29,2,5,12,121,1,2,1,0,0.80257,249.16,0.019734
15,29,2,5,13,120,1,2,0,0,0.58178,38.758,0.010292
15,29,2,5,14,221,2,2,1,0,0.90285,190.42,0.19002
15,29,2,5,15,111,1,1,1,0,0.68268,202.98,0.18027
15,29,2,5,16,110,1,1,0,0,0.49205,10.466,0.54165
15,29,2,6,1,220,2,2,0,0,1.1541,32.302,0.43155
15,29,2,6,2,110,1,1,0,0,0.54183,9.2423,0.14066
